Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Bowes","1, Bowes","Lacks overtaking opportunities",2,"from Geraldton to Northhampton - poor road alignment, narrow sealed surface, many corners and crests - this road needs a complete reconstruction. It is part of the major road link to the rest of the north of the state, and carries a lot of heavy traffic, farm vehicles, tourists and commuters.",114.6272277832,-28.4901174484
