Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Mariginiup","494-494 Neaves Rd, Mariginiup","Tight curves or blind crests",1,"A lot of near head on accidents at 110kmph",115.8674535297,-31.6952893628
"Mariginiup","515-581 Neaves Rd, Mariginiup","Lacks overtaking opportunities",0,"The amount of heavy haulage on this road travelling well below the posted speed zones is creating dangerous overtaking oppotunities for faster moving traffic. People will argue that the Northlink project is impacting this sitatuation however the majority of heavy haulage is bound for and or coming from Gt Northern Hwy to connect with the Mitchell Freeway at Currambine. The amount of traffic using this road too and from the Mdland area has see n a dramatic increase in the past 12-18 months",115.8721482754,-31.6936985141
"Mariginiup","526-588 Neaves Rd, Mariginiup","Tight curves or blind crests",0,"Blind Crests  / dips with motorists exceeding speed limit and ignoring continuous / double white lines particularly driving into rising / setting sun.",115.8740150928,-31.6931279603
"Mariginiup","515-581 Neaves Rd, Mariginiup","Narrow road, lanes or bridges",0,"",115.8697128296,-31.692972769
