Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Bateman","2, Bateman","Distraction issues",1,"APN Advertisement - LED Screen Brightness distraction",115.8539843559,-32.0469242869
"Bateman","Leach Hwy & Moolyeen Rd, Bateman","Other",2,"Many cars need to line up along Leach highway to turn into Moolyeen. There is a turning lane but it is too small so they get lined up onto the main road. Drivers wanting to go straight ahead get impatient and jump into moving traffic in the middle lane.",115.8468925953,-32.0461603953
