Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Seppings","164-164 Golf links Rd, Seppings","Speed limit too high",0,"The speed limit is too high during turtle season. 40 or 20 would give these poor little long neck turtles some chances of life. I�۪m only asking during the turtle season and plenty of the public agree and some people say close the road but I think the speed would be a better option.",117.9125931859,-35.0172764251
"Seppings","Flinders Pde, Collingwood Park","Area requires lights/roundabout",0,"Walking at night is scary and dark because there is no lightning on this path.",117.9185369611,-35.0156684447
