Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Carmel","581-581 Canning Rd, Carmel","Poor or no provision for cyclists",0,"Cyclist riding on the same roads as large trucks is incredibly dangerous on such a narrow road with nowhere for cyclists or oncoming traffic to get off.",116.0768222809,-32.0265607585
"Carmel","Welshpool Rd E, Carmel","Tight curves or blind crests",0,"many near miss accidents. Big Heavy trucks can not slow down",116.07406497,-32.019110887
