Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Baandee","94, Baandee","Poor road surface quality",0,"",117.9761615396,-31.5811746057
"Baandee","94, Baandee","Poor road surface quality",0,"",118.0337592959,-31.565215
