Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Mundijong","Kargotich Rd & Mundijong Rd, Mundijong","Other",4,"People turning and not giving way to oncoming traffic",115.9526159486,-32.2958591404
"Mundijong","20 & Keirnan St, Whitby","Little chance to turn/cross traffic",0,"Whitby is a new suburb, there is an increase in traffic using this intersection, the current speed limit is 110 kph & it is unsafe with vehicles turning off the highway or turning onto the highway",116.012159586,-32.2915133189
