Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Walmsley","Chester Pass Rd, Milpara","Little chance to turn/cross traffic",0,"Four lanes of traffic very busy at most times it�۪s almost impossible to cross. Also a popular accident hot spot for Albany. Personally I think a roundabout would work very well.",117.8763243556,-34.984715252
