Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Gabbadah","60 & Guilderton Rd, Gabbadah","Speed limit too high",1,"Very heavy traffic travelling in excess of 100km/hr in both directions on Indian Ocean Drive leaving little chance for turning out of Guilderton Rd into Indian Ocean  Drive. Drivers take big risks to cross into IOD against the traffic, often while towing boats or caravans.Speed limit needs to be 70km/hr same as the Yanchep turnoff.",115.5298233032,-31.3040751098
"Gabbadah","60, Caraban","Lacks overtaking opportunities",0,"",115.5459594727,-31.3046617929
"Gabbadah","60, Gabbadah","Lacks overtaking opportunities",0,"Have been overtaken to many times on poor corners and car going too fast.",115.497379303,-31.2725171779
