Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Youndegin","5236-5236 Goldfields Rd, Youndegin","Poor road surface quality",0,"Very poor road that becomes really dangerous during harvest. Slow trucks running on gravel edges throwing up stones. Add to that, blind crests and sharp corners and you gave a really dangerous road.",117.3157024384,-31.7922420626
