Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Kenwick","30 & Royal St, Kenwick","Poorly timed traffic light system",0,"More time given to traffic in Rupert / Wimbledon than Spring / Royal where traffic must merge if going both ways across this intersection.",115.967097783,-32.041349404
