Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Mount Claremont","Brockway Rd, Floreat","Poor or no provision for cyclists",0,"A road where high school students would cycle yo several high schools in the area yet dont because so many cars are seen driving on the cycle path careless",115.7915639877,-31.9501776944
"Mount Claremont","71, Mount Claremont","Narrow road, lanes or bridges",1,"Drivers not doing speed limit. Traffic congestion behind slow moving vehicles",115.7631859623,-31.9589485436
