Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Nilgen","Lancelin","Lacks overtaking opportunities",1,"Very concern about the accidents that have happen lately and the loss of lives, something has got to change.",115.3770446777,-30.99291428
"Nilgen","Indian Ocean Drive","Lacks median strip/traffic separation",3,"",115.3646850586,-30.982318643
