Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Victoria Rock","Between coolgardie and southern cross","Poor road surface quality",7,"",120.3426859528,-31.2076135363
"Victoria Rock","borrabin","Poor road surface quality",1,"",120.3552246094,-31.1987063471
"Victoria Rock","94, Victoria Rock","Poor road surface quality",1,"",120.3614044189,-31.1947417187
"Victoria Rock","94, Victoria Rock","Poor road surface quality",0,"Very uneven surfaces, bad road edges, attended plenty of accidents when living in the area.",120.4788208008,-31.1813782291
