Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Burns Beach","71 & Kinross Dr, Burns","Little chance to turn/cross traffic",0,"",115.7255870104,-31.7156005629
"Burns Beach","71, Burns","Unsafe or poor pedestrian crossing",0,"No proper crossing for people crossing over for school ect as very busy roundabout needs traffic lights",115.7310560346,-31.721313687
