Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Lamington (WA)","Hare St & St Albans Rd, Mullingar","Other",0,"The alignment of St Albans Rd and Hare St is poor (less than 90 degrees). Railway crossing and signage restrict vision, and the intersection is a high traffic area. The area has seen a number of serious and minor car accidents.",121.4683145285,-30.7335731576
