Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Port Kennedy","Pamplona Blvd & Warnbro Sound Ave, Port Kennedy","Poor road surface quality",0,"There are pot holes in the road turning corner",115.7622528076,-32.35431614190001
"Port Kennedy","Chelmsford Ave & Warnbro Sound Ave, Port Kennedy","Confusing layout",0,"Another dangerous right turn onto Warnbro Sound ave.",115.7619094849,-32.3523493981
