Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Baskerville","1 & Haddrill Rd, Baskerville","Area requires lights/roundabout",1,"Very busy stretch of Gt Norther Hwy, vehicles run gaps in the traffic to turn across the traffic barely missing on coming traffic, sometimes vehicles pull into the middle of the hwy to wait for a gap where there is no dedicated area for this.",116.0217189789,-31.7973851059
"Baskerville","1 & Haddrill Rd, Baskerville","Little chance to turn/cross traffic",0,"A lot of near misses with trucks especially",116.0214362933,-31.7972994964
