Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Bunbury (WA)","1-13 Symmons St, Bunbury","Narrow road, lanes or bridges",0,"Road is narrow for 2 way traffic with parking on both sides, always feel too close to cars coming the opposite direction and parked on the side.",115.6334370375,-33.3233566736
"Bunbury (WA)","Cross St & Spencer St, Bunbury","Little chance to turn/cross traffic",0,"Horrible turning right here, off Cross St onto Spencer.  Much traffic, cant see traffic well coming up Spencer St towards town due to bend in road, if you get a gap, a car will come out of Ramsay St, blocking your space",115.6400728226,-33.331810106
