Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Kallaroo","71 & Cambria St, Kallaroo","Other",1,"there is no exit slip road off marmion ave heading north you have to slow down on Marmion ave or in the emergency lane. both options irritate other road users behind you",115.755751133,-31.7849966341
"Kallaroo","Alicia St, Kallaroo","Vehicles travel over the speed limit",1,"A lot of drivers seam ignorant of roundabout rules & traffic traveling along Dampier Ave think they have right of way regardless",115.746408999,-31.7929807088
