Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Wungong","20 & Cooliabberra Dr, Mount Richon","Little chance to turn/cross traffic",0,"The South West Highway is very busy and you have  a long wait to be able to fit into the traffic.",116.0152870417,-32.1746271738
