Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Kensington (WA)","Canning Hwy & South Ter, Como","Tight curves or blind crests",0,"When turning right and the opposite side is turning right you are unable to see any on coming traffic due to crest and especially at night when the person opposite is turning right their light bling you because if the crest ",115.8710592985,-31.9885728204
"Kensington (WA)","Hayman Rd & South Ter, Como","Poorly timed traffic light system",0,"Vehicles do not give way to pedestrians crossing when lights are green and no signage to inform drivers that they have to give way to pedestrians.Cyclasts have a similar problem. ",115.8812248707,-31.9887775635
