Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Craigie (WA)","2 & 84, Edgewater","Other",1,"Right turn lane from Ocean Reef Road to Mitchell Fwy is far too short.  Excess vehicles clog the right lane for vehicles wanting to head west Ocean Reef Road.",115.7803308964,-31.7749414643
"Craigie (WA)","Revitalise Cirt & Vive Ave, Craigie","Vegetation/objects block visibility",0,"I have found it very difficult to see around the corner to turn right because of trees etc.",115.7610297203,-31.7859587721
