Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Martin","Astley St & Dorothy St, Gosnells","Little chance to turn/cross traffic",0,"traffic turning right from Astley St onto Albany Highway needs a turn arrow  . many drivers sometimes up to 3  turn when the light is already red  crossing in front of the green light on Albany Highway  There is also the bank up from the railway crossing on Dorothy St  which can leave cars backed up on both lanes of the highway",116.0105502605,-32.0727700743
"Martin","Mills Rd W, Martin","Narrow road, lanes or bridges",0,"High traffic, high speeds, very narrow road, no cycling lane or runoff area, poor surface.",116.0132002831,-32.0723746001
