Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Tardun","Mullewa-Wubin Rd, Tardun","Narrow road, lanes or bridges",1,"Very narrow roads, tight corners with vegetation on side of road makes it hard to see if traffic/wildlife around corner�۪s. Lacks chances to over take trucks during busy seasons. Road needs to be made wider in many section of the road. ",115.693743825,-28.7734475175
"Tardun","Mullewa-Wubin Rd, Tardun","Narrow road, lanes or bridges",0,"Constant near misses with inattentive ( tourists) during wildflower season. Frequently smashed windscreens from passing vehicle . No opportunity to pass slow traffic",115.7679176331,-28.8058726702
