Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Wilyabrup","3462-3470 Caves Rd, Wilyabrup","Narrow road, lanes or bridges",0,"",115.0304603577,-33.744254312
"Wilyabrup","3763-3763 Caves Rd, Wilyabrup","Narrow road, lanes or bridges",2,"This is a main tourist route between Dunsborough and Margaret River with multiple accidents occurring during peak tourist times.  There are many wineries, breweries and other tourist hotspots which have their entries directly onto Caves Road.  Drivers frequently stop in a hurry.  ",115.0345373154,-33.7753594682
