Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Lexia","Centre Way & Pessoa Rd, Lexia","Narrow road, lanes or bridges",0,"Tonkin Hwy bridge over railway needs lane added in both directions",115.9194946289,-31.7923879685
"Lexia","84, Lexia","Vehicles travel over the speed limit",1,"Speed limit too low. Used to be 90km/h when the road was a single carriageway. It is now a good quality dual carriageway but the speed limit is 80km/h. Speed limit here needs to be minimum 90km/h and keep left unless overtaking actively enforced by Police.",115.9272032577,-31.7956088151
