Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Alfred Cove","Canning Hwy & Norma Rd, Alfred Cove","Little chance to turn/cross traffic",35,"",115.8213418722,-32.0296692407
"Alfred Cove","559-567 Canning Hwy, Alfred Cove","Little chance to turn/cross traffic",1,"",115.8129143715,-32.0315633847
