Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Mindarie (WA)","42-52 Quinns Rd, Quinns Rocks","Vehicles travel over the speed limit",1,"Cars do at least 70km/h",115.7009536028,-31.6762745011
"Mindarie (WA)","Lambasa Way & Mulgrave Loop, Mindarie","Confusing layout",0,"",115.7105398178,-31.6781462443
