Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Doodlakine","94 & Bruce Rock-Doodlakine Rd, South Doodlakine","Poor road surface quality",0,"High speed with very little room to turn safely.",117.8803986311,-31.6094217086
