Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"White Gum Valley","13 & Carrington St, Hilton","Vegetation/objects block visibility",0,"Small intersection with heavy traffic. large wall on north west side and crest just before lights traveling south bound. Little view to ensure intersection is safe when proceeding through it. It was the scene of a double fatality in 2014.",115.7797193527,-32.0632418528
"White Gum Valley","Hope St & Wiluna Ave, White Gum Valley","Poor or no provision for cyclists",2,"Spending cars into a blind intersection, close to schools, confusion on approach blind spots, speed limit too high",115.768037603,-32.0586207897
