Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Boranup","Caves Rd, Boranup","Tight curves or blind crests",0,"Poor driving, speeding, overtaking on hills and bends, crossing of double white lines.",115.0242805481,-34.0491748263
"Boranup","Caves Rd, Boranup","Speed limit too high",0,"The road is a long narrow one for the amount of traffic it carries.",115.075006485,-34.1116624293
