Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Vasse","134-356 Kaloorup Rd, Vasse","Poor road surface quality",1,"Cars do well over the speed limit, has been two fatalities in the last two years. High chance of aqua planing into a large tree in winter, as water sits on the surface due to poor drainage and poor road conditions. ",115.2447695049,-33.6953460524
