Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Glendalough","Powis St, Wembley","Narrow road, lanes or bridges",1,"Travelling south 2 lanes merge into one lane  and  drivers   don't give  way to car in front of que.",115.8225488663,-31.921415208
"Glendalough","Ellerby St & Jon Sanders Dr, Glendalough","Little chance to turn/cross traffic",0,"",115.8176796275,-31.9227730286
"Glendalough","Herdsman Pde, Glendalough","Speed limit too high",0,"There's a school crossing here, and coming from the south the traffic rounds a bend before they see the crossing. The speed limit is too high for this high density area.",115.8172702789,-31.92457506
