Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Broadwood","Gatacre Dr & Hart Kerspien Dr, Broadwood","Area requires lights/roundabout",0,"Trucks and Cars pulling out from Hart Kerspien Drive in front of other cars travelling 70kmh along Gatacre Drive. High volume traffic area given Airport Road, West Kalgoorlie Factories and school traffic. Kids walking to school can't cross the road as too many cars coming in and out. No footpath on Airport side of road. No safe place along Gatacre to pull over for emergencies or RAC towing",121.45176261660004,-30.776641807400008
"Broadwood","Broadwood St & Gatacre Dr, Broadwood","Area requires lights/roundabout",2,"One severe accident, serveral minor incidents, several near misses and costant congestion",121.448906064,-30.7750263606
