Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Inkpen","Great Southern Hwy, Saint Ronans","Poor road surface quality",1,"too many accidents on this road= road is narrow in areas= blind bends - no lighting- lots of reasons!!",116.5731811523,-31.8915506127
"Inkpen","Great Southern Hwy, Saint Ronans","Poor road surface quality",1,"Just a dodgy road all round, might as well be a goat track in places.",116.5745544434,-31.8918421103
