Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Jindalee (WA)","Brigantine Dr & Jindalee Blvd, Jindalee","Vegetation/objects block visibility",0,"People stop before the median strip because it is too short & then block traffic heading west.",115.6936633587,-31.650385794
"Jindalee (WA)","Jindalee Blvd, Jindalee","Vegetation/objects block visibility",1,"As I have been turning right on the roundabout onto Santa Barbara several times cars haven�۪t given way and have nearly crashed into me as they are coming up Jindalee Boulevard too fast and they can�۪t see you because of the bushes on median strip",115.6918823719,-31.6506415202
