Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Bencubbin","Linda Tyrrell","Poor road surface quality",0,"The road from Perth to Wagin (Albany hwy) via Narrogin are a dam  disgrace and just so dam dangerous with big trenches in the road mainly caused by  trucks,  This is particularly dangerous for smaller cars and needs urgent attention.",117.9437255859,-30.8975112074
