Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Boya","Coulston Rd, Boya","Poor road surface quality",0,"When cycling up this hill it curves and vegitation blocks the view of vehicles behind. In addition to this, the road is relatively narrow, and lacks lighting (I'm not advocating putting lighting in, as this would disturb wildlife). Possliby widening the road at the same time as repairng the aweful condition, would allow for a bike lane all the way to the junction.",116.0644626617,-31.918801646
