Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Carabooda","Old Yanchep Rd, Carabooda","Poor road surface quality",0,"poor condition dangerous , narrow and blind corners ,there has been several accidents in the past few years , to winedy limited veiw  and narrow at the Wanneroo rd Yanchep national park road end ",115.7366752625,-31.5916231938
"Carabooda","Old Yanchep Rd, Carabooda","Poor road surface quality",0,"People underestimating lack of width, surface damage and travelling speed almost leaving the road in turns or hitting other vehicles. Lot of heavy vehicle traffic makes it very dangerous too",115.6994066387,-31.5625159478
