Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"King River","Millbrook Rd & Warren Rd, King River","Tight curves or blind crests",0,"1- Family member nearly killed in a collision at this intersection. 2 - Frequently tailgated by impatient drivers when turning into Warren Rd from Milbrook Rd. 3 - Other drivers seen frequently speeding in this section.",117.8896307945,-34.9308730368
"King River","650-650 Chester Pass Rd, King River","Other",0,"The speed is very slow the road very long 90 would be more like the best speed for chesterpass road",117.8955209255,-34.949122636
