Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Ledge Point","60, Ledge Point","Lacks overtaking opportunities",1,"Drivers overtaking long slow queues and pushing in to avoid on-coming traffic. Vehicles stopped on side of road that has little or no shoulder. Vehicle overtaking on-coming traffic heading towards me only to just pull in to avoid a collision.",115.4228621721,-31.1148241266
"Ledge Point","Indian Ocean Dr, Karakin","Lacks overtaking opportunities",1,"",115.392665863,-31.0664626151
"Ledge Point","60, Ledge Point","Lacks overtaking opportunities",0,"",115.4126644135,-31.100716731
