Suburb,Location,Main risk,Supports,Description,Longitude,Latitude
"Greenough","Brand Hwy & West Bank Rd, Greenough","Area requires lights/roundabout",0,"We live in this area and that intersection is our only way in and way out it is very dangerous and needs serious action soon",114.6956348419,-28.9009319885
