Local Government Area,Location,Main risk,Supports,Description,Longitude,Latitude
"BROOME","Broome Rd, Roebuck","Poor road surface quality",0,"Cars overtake and exceed the speed limit on this dangerous section of the Broome Highway.",122.3547363281,-17.8742034397
