Local Government Area,Location,Main risk,Supports,Description,Longitude,Latitude
"LAVERTON","Laverton-Leonora Rd & Windarra Mine Rd, Laverton","Poor or confusing signage",0,"Coming from Leonora there is in adequate signage  to warn of the sharp right turn  coming up around the corner.",122.2491645813,-28.5572346099
