Local Government Area,Location,Main risk,Supports,Description,Longitude,Latitude
"TAMMIN","Great eastern highway","Poor road surface quality",2,"Great eastern highway between tammin and Merredin. The road deteriorated and it is still a high risk. Lots of potholes",117.5523376465,-31.6326293689
